"order_id","customer_id","order_date","online_order","order_status"
10859,2469,2017-08-06,True,Approved
10860,697,2017-02-20,True,Approved
10861,359,2017-10-12,True,Approved
10862,1982,2017-01-09,True,Approved
10863,2125,2017-11-13,False,Approved
10864,3044,2017-04-13,False,Approved
10865,1776,2017-11-26,False,Approved
10866,87,2017-01-21,False,Approved
10867,1891,2017-04-08,True,Approved
10868,1517,2017-09-27,True,Approved
10869,2197,2017-01-09,False,Approved
10870,843,2017-06-05,False,Approved
10871,2560,2017-09-21,False,Approved
10872,3014,2017-09-07,True,Approved
10873,948,2017-09-21,True,Approved
10874,3048,2017-10-21,True,Approved
10875,1073,2017-05-23,True,Approved
10876,766,2017-11-21,True,Approved
10877,2856,2017-07-27,True,Approved
10878,2893,2017-08-27,True,Approved
10879,3067,2017-01-20,False,Approved
10880,3137,2017-04-22,True,Approved
10881,3274,2017-06-24,True,Approved
10882,2476,2017-07-16,False,Approved
10883,465,2017-03-08,False,Approved
10884,742,2017-02-28,True,Approved
10885,1813,2017-03-03,True,Approved
10886,1532,2017-05-16,False,Approved
10887,1564,2017-02-20,True,Approved
10888,1572,2017-01-06,True,Approved
10889,1579,2017-06-24,True,Approved
10890,1101,2017-06-20,True,Approved
10891,2121,2017-05-07,True,Approved
10892,1600,2017-03-23,True,Approved
10893,1021,2017-08-19,True,Approved
10894,918,2017-01-16,True,Approved
10895,2488,2017-12-12,True,Approved
10896,2278,2017-09-02,False,Approved
10897,213,2017-01-24,False,Approved
10898,2261,2017-11-25,True,Approved
10899,433,2017-03-16,True,Approved
10900,3012,2017-06-11,False,Approved
10901,500,2017-11-15,False,Approved
10902,715,2017-03-20,True,Approved
10903,3360,2017-11-03,False,Approved
10904,2623,2017-07-05,False,Approved
10905,2659,2017-12-30,False,Approved
10906,2871,2017-11-05,False,Approved
10907,546,2017-02-14,False,Approved
10908,251,2017-11-22,False,Approved
10909,2832,2017-09-24,False,Approved
10910,1106,2017-02-26,True,Approved
10911,1840,2017-07-11,False,Approved
10912,2711,2017-08-11,False,Approved
10913,3420,2017-11-14,True,Approved
10914,3376,2017-03-01,False,Approved
10915,205,2017-11-08,True,Approved
10916,2553,2017-02-05,False,Approved
10917,3141,2017-02-28,False,Approved
10918,932,2017-01-08,False,Approved
10919,1119,2017-04-04,True,Approved
10920,2284,2017-06-03,False,Approved
10921,3433,2017-05-03,False,Approved
10922,1682,2017-04-19,False,Approved
10923,2157,2017-07-22,True,Approved
10924,168,2017-03-26,True,Approved
10925,3320,2017-03-23,True,Approved
10926,2980,2017-11-14,True,Approved
10927,3448,2017-12-20,False,Approved
10928,668,2017-04-23,True,Approved
10929,2152,2017-04-13,False,Approved
10930,3432,2017-09-15,True,Approved
10931,1192,2017-10-12,False,Approved
10932,2555,2017-07-22,False,Approved
10933,584,2017-05-24,True,Approved
10934,1553,2017-10-07,False,Approved
10935,2811,2017-01-28,True,Approved
10936,2510,2017-09-10,False,Approved
10937,2785,2017-06-16,True,Approved
10938,1466,2017-03-20,False,Approved
10939,469,2017-07-15,False,Approved
10940,1478,2017-02-22,True,Approved
10941,115,2017-09-29,False,Approved
10942,276,2017-04-20,True,Approved
10943,2188,2017-09-17,False,Approved
10944,95,2017-10-30,False,Approved
10945,432,2017-08-03,False,Approved
10946,1265,2017-11-25,False,Approved
10947,2137,2017-11-15,False,Approved
10948,1737,2017-10-01,True,Approved
10949,2819,2017-01-13,True,Approved
10950,2005,2017-06-08,False,Approved
10951,2719,2017-03-18,True,Approved
10952,1324,2017-10-17,True,Approved
10953,978,2017-03-15,False,Approved
10954,944,2017-08-19,True,Approved
10955,908,2017-02-16,False,Approved
10956,710,2017-11-21,False,Approved
10957,3008,2017-08-20,False,Approved
10958,2101,2017-04-25,False,Approved
10959,1389,2017-01-11,True,Approved
10960,151,2017-01-06,True,Approved
10961,3185,2017-11-23,True,Approved
10962,1530,2017-10-12,False,Approved
10963,1868,2017-04-03,True,Approved
10964,527,2017-11-17,True,Approved
10965,682,2017-07-30,True,Approved
10966,301,2017-06-22,True,Approved
10967,1636,2017-02-08,False,Approved
10968,1821,2017-10-29,False,Approved
10969,125,2017-07-15,True,Approved
10970,99,2017-03-11,True,Approved
10971,3065,2017-05-19,False,Approved
10972,2727,2017-01-06,False,Approved
10973,40,2017-01-24,True,Approved
10974,776,2017-12-17,False,Approved
10975,3046,2017-03-05,False,Approved
10976,3048,2017-03-09,False,Approved
10977,1115,2017-07-09,False,Approved
10978,320,2017-12-18,False,Approved
10979,1184,2017-03-16,False,Approved
10980,652,2017-07-15,False,Approved
10981,2008,2017-01-13,False,Approved
10982,973,2017-03-08,True,Approved
10983,1610,2017-08-17,False,Approved
10984,3432,2017-04-11,False,Approved
10985,1947,2017-03-13,True,Approved
10986,1336,2017-06-01,False,Approved
10987,336,2017-03-27,False,Approved
10988,200,2017-11-15,True,Approved
10989,2183,2017-08-04,False,Approved
10990,1264,2017-12-28,False,Approved
10991,3457,2017-09-24,True,Approved
10992,3055,2017-08-02,False,Approved
10993,2595,2017-05-27,True,Approved
10994,1404,2017-10-01,False,Approved
10995,3284,2017-02-05,False,Approved
10996,856,2017-12-29,True,Approved
10997,1751,2017-12-18,False,Approved
10998,2374,2017-07-31,False,Approved
10999,2543,2017-08-18,True,Approved
11000,641,2017-02-28,True,Approved
11001,3483,2017-02-20,True,Approved
11002,1128,2017-11-06,True,Approved
11003,1653,2017-09-15,False,Approved
11004,959,2017-10-15,False,Approved
11005,3,2017-09-16,False,Approved
11006,2610,2017-07-14,False,Approved
11007,3431,2017-06-22,True,Approved
11008,2756,2017-11-04,True,Approved
11009,80,2017-05-13,True,Approved
11010,705,2017-12-19,False,Approved
11011,2907,2017-03-07,False,Approved
11012,2501,2017-11-05,True,Approved
11013,3439,2017-04-30,True,Approved
11014,1460,2017-09-02,True,Approved
11015,568,2017-03-09,False,Approved
11016,2456,2017-05-12,"",Approved
11017,1261,2017-09-02,True,Approved
11018,765,2017-12-06,True,Approved
11019,2530,2017-12-21,True,Approved
11020,2956,2017-05-28,False,Approved
11021,2831,2017-06-29,True,Approved
11022,1464,2017-09-15,True,Approved
11023,1454,2017-12-25,False,Approved
11024,208,2017-03-18,True,Approved
11025,165,2017-09-27,True,Approved
11026,3220,2017-09-17,True,Approved
11027,1838,2017-10-29,False,Approved
11028,1040,2017-07-22,True,Approved
11029,1995,2017-07-19,False,Approved
11030,2488,2017-01-01,True,Approved
11031,1953,2017-12-20,False,Approved
11032,249,2017-03-11,False,Approved
11033,656,2017-03-02,False,Approved
11034,3231,2017-12-29,False,Approved
11035,1530,2017-05-20,True,Approved
11036,812,2017-06-16,False,Approved
11037,1224,2017-11-13,True,Approved
11038,2083,2017-01-11,False,Approved
11039,539,2017-05-06,True,Approved
11040,2540,2017-04-10,True,Approved
11041,785,2017-12-12,False,Approved
11042,2185,2017-08-15,True,Approved
11043,2549,2017-03-21,True,Approved
11044,3303,2017-07-10,True,Approved
11045,2832,2017-08-31,False,Approved
11046,956,2017-07-10,False,Approved
11047,192,2017-10-12,False,Approved
11048,948,2017-03-01,True,Approved
11049,2222,2017-10-18,True,Approved
11050,2307,2017-03-02,False,Approved
11051,1606,2017-01-13,False,Approved
11052,127,2017-09-11,True,Approved
11053,3152,2017-09-04,True,Approved
11054,1529,2017-09-17,True,Approved
11055,614,2017-07-02,False,Approved
11056,958,2017-04-11,True,Approved
11057,1436,2017-07-03,False,Approved
11058,452,2017-04-16,True,Approved
11059,1665,2017-03-16,False,Approved
11060,3188,2017-05-01,True,Approved
11061,2633,2017-10-10,False,Approved
11062,3095,2017-07-02,True,Approved
11063,1029,2017-02-21,True,Approved
11064,2240,2017-11-29,True,Approved
11065,2950,2017-10-16,False,Approved
11066,1456,2017-05-21,False,Approved
11067,3103,2017-09-16,False,Approved
11068,1008,2017-10-30,False,Approved
11069,3270,2017-05-08,False,Approved
11070,1690,2017-07-02,False,Approved
11071,1729,2017-11-02,True,Approved
11072,3305,2017-06-02,True,Approved
11073,633,2017-04-16,True,Approved
11074,3150,2017-04-16,True,Approved
11075,2055,2017-11-10,True,Approved
11076,2375,2017-02-22,True,Approved
11077,3083,2017-02-08,True,Approved
11078,3039,2017-05-13,True,Approved
11079,3473,2017-08-04,False,Approved
11080,1603,2017-01-09,True,Approved
11081,545,2017-01-18,True,Approved
11082,1452,2017-01-05,False,Approved
11083,2742,2017-04-20,False,Approved
11084,389,2017-02-28,False,Approved
11085,2981,2017-08-01,True,Approved
11086,1676,2017-03-21,True,Approved
11087,2679,2017-06-06,True,Approved
11088,401,2017-12-01,False,Approved
11089,2014,2017-04-21,False,Approved
11090,653,2017-11-23,True,Approved
11091,957,2017-11-22,False,Approved
11092,1686,2017-01-31,True,Approved
11093,1412,2017-08-31,False,Approved
11094,1171,2017-05-04,True,Approved
11095,2940,2017-03-30,True,Approved
11096,2092,2017-12-14,False,Approved
11097,449,2017-02-09,True,Approved
11098,331,2017-03-18,True,Approved
11099,2536,2017-11-18,False,Approved
11100,2466,2017-11-30,False,Approved
11101,1101,2017-07-04,True,Approved
11102,3217,2017-09-15,False,Approved
11103,48,2017-08-03,True,Approved
11104,3066,2017-06-22,False,Approved
11105,28,2017-04-20,True,Approved
11106,628,2017-05-11,True,Approved
11107,1374,2017-01-21,False,Approved
11108,1872,2017-12-27,"",Approved
11109,2786,2017-12-27,True,Approved
11110,1010,2017-04-30,True,Approved
11111,2554,2017-01-16,True,Approved
11112,1969,2017-07-04,True,Approved
11113,2728,2017-12-09,False,Approved
11114,3322,2017-01-21,False,Approved
11115,2283,2017-01-30,True,Approved
11116,2342,2017-04-17,False,Approved
11117,1842,2017-03-17,False,Approved
11118,425,2017-01-12,False,Approved
11119,1564,2017-10-29,False,Approved
11120,769,2017-02-11,True,Approved
11121,248,2017-08-14,False,Approved
11122,1491,2017-05-13,False,Approved
11123,3108,2017-03-19,True,Approved
11124,2181,2017-10-04,True,Approved
11125,3049,2017-10-23,True,Approved
11126,1840,2017-05-24,True,Approved
11127,2836,2017-11-10,True,Approved
11128,2358,2017-11-09,True,Approved
11129,3030,2017-08-22,True,Approved
11130,744,2017-12-07,True,Approved
11131,3319,2017-03-02,False,Approved
11132,782,2017-09-19,True,Approved
11133,2884,2017-12-10,True,Approved
11134,1108,2017-12-18,False,Approved
11135,1359,2017-12-18,True,Approved
11136,982,2017-03-08,False,Approved
11137,3404,2017-02-20,True,Cancelled
11138,2256,2017-07-14,True,Approved
11139,1477,2017-04-26,True,Approved
11140,2752,2017-10-02,True,Approved
11141,1621,2017-05-22,True,Approved
11142,1358,2017-05-15,False,Approved
11143,316,2017-12-19,False,Approved
11144,2694,2017-08-18,False,Approved
11145,80,2017-04-06,True,Approved
11146,3139,2017-11-15,True,Approved
11147,2379,2017-11-09,True,Approved
11148,3349,2017-04-19,False,Approved
11149,3460,2017-10-11,True,Approved
11150,2880,2017-12-04,True,Approved
11151,293,2017-12-20,True,Approved
11152,2557,2017-11-11,True,Approved
11153,3375,2017-12-09,False,Approved
11154,1180,2017-08-29,False,Approved
11155,3137,2017-01-15,False,Approved
11156,1311,2017-11-23,"",Approved
11157,1357,2017-03-03,True,Approved
11158,1021,2017-04-21,False,Approved
11159,3039,2017-01-23,False,Approved
11160,987,2017-08-01,True,Approved
11161,612,2017-04-01,"",Approved
11162,2988,2017-08-05,False,Approved
11163,219,2017-10-29,True,Approved
11164,2240,2017-10-21,True,Approved
11165,2071,2017-07-22,False,Approved
11166,3124,2017-03-30,False,Approved
11167,2859,2017-12-11,True,Approved
11168,3310,2017-03-24,True,Approved
11169,144,2017-11-02,True,Approved
11170,2699,2017-10-31,True,Approved
11171,1984,2017-04-28,True,Approved
11172,2582,2017-10-16,True,Approved
11173,907,2017-03-28,False,Approved
11174,3001,2017-09-17,True,Approved
11175,3201,2017-10-11,False,Approved
11176,3419,2017-10-03,True,Approved
11177,929,2017-05-26,True,Approved
11178,1151,2017-07-07,True,Approved
11179,2120,2017-12-28,True,Approved
11180,2763,2017-12-11,False,Approved
11181,844,2017-02-01,False,Approved
11182,1857,2017-09-04,True,Approved
11183,1357,2017-10-07,True,Approved
11184,2037,2017-09-23,False,Approved
11185,658,2017-01-06,False,Approved
11186,2609,2017-02-27,True,Approved
11187,377,2017-10-27,False,Approved
11188,3372,2017-10-17,True,Approved
11189,1899,2017-03-10,False,Approved
11190,1502,2017-10-25,False,Approved
11191,1436,2017-02-08,False,Approved
11192,1755,2017-06-01,True,Approved
11193,1616,2017-04-26,False,Approved
11194,955,2017-03-15,False,Approved
11195,2006,2017-01-31,True,Approved
11196,1673,2017-04-01,True,Approved
11197,1472,2017-06-08,False,Approved
11198,2102,2017-11-15,False,Approved
11199,3225,2017-11-20,False,Approved
11200,1864,2017-09-14,False,Approved
11201,2859,2017-03-09,True,Approved
11202,2141,2017-10-15,False,Approved
11203,2811,2017-05-30,True,Approved
11204,2887,2017-03-04,True,Approved
11205,2680,2017-06-27,False,Approved
11206,1004,2017-06-10,True,Approved
11207,70,2017-12-26,True,Approved
11208,2344,2017-05-23,True,Approved
11209,3430,2017-04-07,True,Approved
11210,1808,2017-01-10,False,Approved
11211,604,2017-05-02,True,Approved
11212,763,2017-08-16,False,Approved
11213,1948,2017-05-07,True,Approved
11214,3160,2017-11-08,False,Approved
11215,3314,2017-05-20,False,Approved
11216,1327,2017-05-29,True,Approved
11217,1361,2017-09-19,False,Approved
11218,2148,2017-08-15,True,Approved
11219,2201,2017-11-09,False,Approved
11220,1792,2017-02-25,True,Cancelled
11221,2064,2017-07-03,False,Approved
11222,3437,2017-03-28,False,Approved
11223,1909,2017-10-16,False,Approved
11224,1094,2017-04-12,False,Approved
11225,2070,2017-02-16,True,Approved
11226,3401,2017-10-25,True,Approved
11227,18,2017-07-05,True,Approved
11228,1695,2017-08-01,True,Approved
11229,832,2017-05-02,False,Approved
11230,2036,2017-01-11,False,Approved
11231,2921,2017-02-11,True,Approved
11232,819,2017-02-04,False,Approved
11233,2529,2017-04-14,True,Approved
11234,2562,2017-07-18,True,Approved
11235,87,2017-09-23,False,Approved
11236,1838,2017-11-11,False,Approved
11237,168,2017-06-01,True,Approved
11238,601,2017-05-13,False,Approved
11239,1582,2017-11-05,False,Approved
11240,2512,2017-09-10,False,Approved
11241,221,2017-05-03,True,Approved
11242,1915,2017-04-01,False,Approved
11243,845,2017-09-24,False,Cancelled
11244,208,2017-08-25,False,Approved
11245,704,2017-09-18,False,Approved
11246,127,2017-06-09,True,Approved
11247,2279,2017-02-07,False,Approved
11248,2664,2017-01-07,False,Approved
11249,44,2017-09-04,False,Approved
11250,1199,2017-11-17,False,Approved
11251,2219,2017-03-20,True,Approved
11252,661,2017-04-09,False,Approved
11253,499,2017-08-25,True,Approved
11254,1901,2017-03-03,True,Approved
11255,2457,2017-01-12,True,Approved
11256,3276,2017-07-09,False,Approved
11257,2163,2017-07-23,False,Approved
11258,62,2017-11-30,False,Approved
11259,1877,2017-03-11,True,Approved
11260,1889,2017-01-05,True,Approved
11261,2732,2017-02-22,True,Approved
11262,515,2017-07-19,True,Approved
11263,2454,2017-12-01,True,Approved
11264,2755,2017-01-08,True,Approved
11265,3001,2017-02-26,True,Approved
11266,1236,2017-04-20,True,Approved
11267,3014,2017-06-07,False,Approved
11268,2759,2017-01-05,False,Approved
11269,1410,2017-03-22,True,Approved
11270,3153,2017-01-17,False,Approved
11271,1119,2017-01-05,"",Cancelled
11272,2428,2017-04-29,True,Approved
11273,627,2017-10-30,True,Approved
11274,442,2017-06-11,True,Approved
11275,1019,2017-11-18,True,Approved
11276,3042,2017-03-07,False,Approved
11277,2620,2017-04-03,False,Approved
11278,927,2017-02-16,True,Approved
11279,2009,2017-11-27,False,Approved
11280,2229,2017-10-16,False,Approved
11281,2873,2017-01-02,False,Approved
11282,3166,2017-01-01,False,Approved
11283,2558,2017-01-14,False,Approved
11284,894,2017-10-25,False,Approved
11285,3105,2017-04-12,False,Approved
11286,162,2017-03-28,True,Approved
11287,2230,2017-10-08,True,Approved
11288,3405,2017-02-15,True,Approved
11289,511,2017-05-04,False,Approved
11290,2553,2017-08-02,False,Approved
11291,1142,2017-07-10,False,Approved
11292,3345,2017-11-29,True,Approved
11293,116,2017-07-16,True,Approved
11294,3257,2017-11-03,False,Approved
11295,3227,2017-04-16,True,Approved
11296,57,2017-01-20,False,Approved
11297,401,2017-10-25,False,Approved
11298,2845,2017-11-02,True,Approved
11299,2380,2017-04-04,True,Approved
11300,1215,2017-03-09,False,Approved
11301,1384,2017-05-27,False,Approved
11302,1076,2017-12-08,True,Approved
11303,220,2017-12-15,True,Approved
11304,3006,2017-07-28,True,Approved
11305,1802,2017-07-28,False,Approved
11306,3121,2017-11-12,False,Approved
11307,1984,2017-09-16,True,Approved
11308,3061,2017-06-10,False,Approved
11309,2437,2017-06-15,True,Approved
11310,679,2017-10-27,False,Approved
11311,127,2017-02-11,True,Approved
11312,1726,2017-02-20,False,Approved
11313,976,2017-04-10,True,Approved
11314,2068,2017-01-01,True,Approved
11315,1580,2017-10-11,False,Approved
11316,3405,2017-09-11,False,Approved
11317,2602,2017-04-13,False,Approved
11318,2712,2017-10-16,True,Approved
11319,504,2017-04-17,True,Approved
11320,1530,2017-05-31,False,Approved
11321,1818,2017-06-13,True,Approved
11322,249,2017-01-17,True,Approved
11323,3086,2017-07-20,True,Approved
11324,2854,2017-07-06,"",Approved
11325,1224,2017-02-10,False,Approved
11326,2847,2017-02-10,True,Approved
11327,2161,2017-09-22,False,Approved
11328,3072,2017-08-09,True,Approved
11329,122,2017-06-03,True,Approved
11330,20,2017-11-29,True,Approved
11331,404,2017-08-20,False,Approved
11332,843,2017-12-28,False,Approved
11333,3390,2017-10-15,False,Approved
11334,2555,2017-01-10,True,Approved
11335,2476,2017-07-05,True,Approved
11336,2501,2017-12-08,True,Approved
11337,760,2017-04-21,False,Approved
11338,2695,2017-04-21,False,Approved
11339,545,2017-05-05,False,Approved
11340,961,2017-10-27,False,Approved
11341,308,2017-06-08,False,Approved
11342,3326,2017-03-04,True,Approved
11343,2076,2017-02-02,False,Approved
11344,1515,2017-01-26,True,Approved
11345,1506,2017-12-11,False,Approved
11346,1645,2017-03-11,True,Approved
11347,770,2017-06-28,False,Approved
11348,543,2017-06-04,True,Approved
11349,246,2017-01-06,False,Approved
11350,1660,2017-07-09,True,Approved
11351,2258,2017-07-12,True,Approved
11352,3406,2017-03-15,False,Approved
11353,1242,2017-12-13,True,Approved
11354,1655,2017-12-14,True,Approved
11355,423,2017-08-11,False,Approved
11356,408,2017-12-13,False,Approved
11357,347,2017-09-27,True,Approved
11358,1946,2017-01-31,True,Approved
11359,695,2017-12-14,True,Approved
11360,354,2017-08-03,False,Approved
11361,2473,2017-09-08,True,Approved
11362,2522,2017-05-26,False,Approved
11363,959,2017-04-27,True,Approved
11364,1299,2017-12-24,True,Approved
11365,1789,2017-10-31,False,Approved
11366,1509,2017-09-27,True,Approved
11367,1356,2017-05-22,True,Approved
11368,750,2017-09-03,False,Approved
11369,2751,2017-08-27,False,Approved
11370,3304,2017-08-02,False,Approved
11371,704,2017-12-20,False,Approved
11372,2809,2017-10-08,True,Approved
11373,3087,2017-06-29,True,Approved
11374,54,2017-02-25,True,Approved
11375,938,2017-05-21,False,Approved
11376,2421,2017-12-04,True,Approved
11377,1847,2017-07-15,False,Approved
11378,1514,2017-08-28,False,Approved
11379,1486,2017-05-31,True,Approved
11380,311,2017-09-11,True,Approved
11381,255,2017-04-02,True,Approved
11382,110,2017-12-16,False,Approved
11383,3418,2017-02-13,False,Approved
11384,85,2017-11-23,True,Approved
11385,2892,2017-02-11,True,Approved
11386,493,2017-10-16,False,Approved
11387,1076,2017-09-26,False,Approved
11388,565,2017-08-24,True,Approved
11389,1026,2017-02-06,False,Approved
11390,2904,2017-11-24,True,Approved
11391,2915,2017-04-18,False,Approved
11392,1191,2017-02-01,False,Approved
11393,1773,2017-10-15,True,Approved
11394,102,2017-05-08,False,Approved
11395,438,2017-11-09,True,Approved
11396,3128,2017-07-18,True,Approved
11397,1211,2017-04-17,True,Approved
11398,2329,2017-11-12,False,Approved
11399,1693,2017-08-19,False,Approved
11400,274,2017-03-27,True,Approved
11401,2734,2017-11-05,True,Approved
11402,3021,2017-06-24,True,Approved
11403,3226,2017-12-10,False,Approved
11404,538,2017-10-01,False,Approved
11405,1988,2017-04-27,False,Approved
11406,336,2017-07-07,False,Approved
11407,2077,2017-04-12,True,Approved
11408,1627,2017-11-06,True,Approved
11409,3120,2017-01-30,False,Approved
11410,96,2017-10-21,False,Approved
11411,539,2017-01-03,False,Approved
11412,1318,2017-08-02,False,Approved
11413,1640,2017-10-29,True,Approved
11414,2693,2017-10-11,True,Approved
11415,2366,2017-06-24,False,Approved
11416,2246,2017-03-15,True,Approved
11417,2961,2017-08-15,True,Approved
11418,1318,2017-12-04,True,Approved
11419,1555,2017-01-11,True,Approved
11420,744,2017-09-04,False,Approved
11421,3115,2017-05-29,False,Approved
11422,2376,2017-04-18,False,Approved
11423,2927,2017-09-22,False,Approved
11424,2303,2017-08-08,False,Approved
11425,3442,2017-05-20,True,Approved
11426,783,2017-05-08,False,Approved
11427,3336,2017-04-14,True,Approved
11428,2425,2017-12-22,False,Approved
11429,2577,2017-07-19,False,Approved
11430,1126,2017-06-02,False,Approved
11431,446,2017-02-18,False,Approved
11432,2607,2017-12-09,False,Approved
11433,2670,2017-11-02,True,Approved
11434,2825,2017-09-09,True,Approved
11435,947,2017-07-28,False,Approved
11436,2723,2017-04-02,False,Approved
11437,3435,2017-01-03,True,Approved
11438,2081,2017-12-19,True,Approved
11439,179,2017-11-20,True,Approved
11440,903,2017-05-11,True,Approved
11441,2287,2017-04-30,False,Approved
11442,739,2017-10-15,False,Approved
11443,361,2017-03-26,False,Approved
11444,920,2017-04-22,False,Approved
11445,3215,2017-01-14,False,Approved
11446,1586,2017-07-10,False,Approved
11447,3250,2017-03-18,False,Approved
11448,3357,2017-03-15,False,Approved
11449,2095,2017-08-10,True,Approved
11450,593,2017-04-29,False,Approved
11451,2686,2017-10-16,True,Approved
11452,2428,2017-11-23,False,Approved
11453,2295,2017-06-21,False,Approved
11454,2738,2017-11-01,False,Approved
11455,1613,2017-08-14,False,Approved
11456,3339,2017-11-22,True,Approved
11457,3422,2017-03-12,True,Approved
11458,2868,2017-05-29,False,Approved
11459,1506,2017-08-05,False,Approved
11460,638,2017-01-23,True,Approved
11461,1098,2017-12-22,False,Approved
11462,2007,2017-08-08,True,Approved
11463,1855,2017-07-06,False,Approved
11464,2110,2017-08-27,True,Approved
11465,3032,2017-06-30,True,Approved
11466,2330,2017-12-26,False,Approved
11467,2514,2017-09-12,False,Approved
11468,2686,2017-01-01,False,Approved
11469,3385,2017-09-05,True,Approved
11470,2452,2017-12-21,True,Approved
11471,3221,2017-06-24,True,Approved
11472,1068,2017-06-05,True,Approved
11473,1974,2017-04-16,True,Approved
11474,1964,2017-02-27,False,Approved
11475,853,2017-02-08,False,Approved
11476,3011,2017-06-28,True,Approved
11477,382,2017-11-25,False,Approved
11478,1858,2017-10-20,False,Approved
11479,323,2017-11-25,False,Approved
11480,768,2017-12-13,True,Approved
11481,432,2017-01-02,True,Approved
11482,1621,2017-01-28,False,Approved
11483,2411,2017-01-31,True,Approved
11484,3406,2017-04-06,False,Approved
11485,711,2017-08-15,True,Approved
11486,1218,2017-04-27,True,Approved
11487,1918,2017-06-26,True,Approved
11488,2421,2017-04-10,False,Approved
11489,2706,2017-08-29,True,Approved
11490,949,2017-07-13,False,Approved
11491,307,2017-06-17,False,Approved
11492,1821,2017-12-06,False,Approved
11493,2265,2017-04-08,True,Approved
11494,954,2017-06-05,True,Approved
11495,2703,2017-09-18,False,Approved
11496,1853,2017-02-19,False,Approved
11497,3478,2017-12-01,False,Approved
11498,2120,2017-01-23,True,Approved
11499,1317,2017-10-18,True,Approved
11500,3387,2017-05-04,True,Approved
11501,785,2017-05-09,False,Approved
11502,2058,2017-05-24,False,Approved
11503,1031,2017-06-08,True,Cancelled
11504,1430,2017-01-31,False,Approved
11505,748,2017-10-14,True,Approved
11506,3219,2017-01-06,False,Approved
11507,213,2017-09-20,True,Approved
11508,2827,2017-09-14,False,Approved
11509,1099,2017-09-11,True,Approved
11510,1065,2017-10-12,True,Approved
11511,448,2017-03-19,True,Approved
11512,3373,2017-05-25,True,Approved
11513,1154,2017-08-17,True,Approved
11514,2488,2017-07-23,True,Approved
11515,3372,2017-01-08,False,Approved
11516,2752,2017-02-01,True,Approved
11517,724,2017-03-10,False,Approved
11518,2755,2017-08-07,False,Approved
11519,1357,2017-12-18,False,Approved
11520,3183,2017-05-14,False,Approved
11521,304,2017-07-10,False,Approved
11522,76,2017-12-29,True,Approved
11523,385,2017-05-09,False,Approved
11524,1331,2017-09-14,False,Approved
11525,618,2017-02-25,True,Approved
11526,3427,2017-08-16,False,Approved
11527,2619,2017-08-24,False,Approved
11528,718,2017-09-01,False,Approved
11529,2247,2017-12-01,False,Approved
11530,2381,2017-03-02,False,Approved
11531,154,2017-09-19,True,Approved
11532,3103,2017-04-08,False,Approved
11533,1866,2017-05-05,False,Approved
11534,2111,2017-09-19,True,Approved
11535,1228,2017-05-23,False,Approved
11536,1830,2017-08-15,False,Approved
11537,679,2017-07-13,False,Approved
11538,444,2017-06-10,True,Approved
11539,1112,2017-08-29,False,Approved
11540,55,2017-03-30,False,Approved
11541,563,2017-03-19,False,Approved
11542,1282,2017-10-17,False,Approved
11543,798,2017-01-09,True,Approved
11544,2640,2017-06-20,True,Approved
11545,3383,2017-01-18,False,Approved
11546,441,2017-10-29,True,Approved
11547,1559,2017-01-18,False,Cancelled
11548,433,2017-03-26,False,Approved
11549,3086,2017-06-29,False,Approved
11550,517,2017-07-10,False,Approved
11551,2980,2017-12-15,True,Approved
11552,2056,2017-11-06,False,Approved
11553,3176,2017-08-12,True,Approved
11554,3130,2017-08-15,False,Approved
11555,1890,2017-02-16,False,Approved
11556,278,2017-04-26,False,Approved
11557,631,2017-04-05,False,Approved
11558,1027,2017-11-13,True,Approved
11559,2323,2017-04-06,True,Approved
11560,909,2017-06-24,True,Approved
11561,1493,2017-03-28,False,Approved
11562,2083,2017-08-27,False,Approved
11563,570,2017-10-18,False,Approved
11564,2929,2017-12-29,True,Approved
11565,2751,2017-09-26,True,Approved
11566,454,2017-04-14,False,Approved
11567,2776,2017-03-20,True,Approved
11568,841,2017-08-02,True,Approved
11569,2023,2017-11-17,False,Approved
11570,1950,2017-04-14,False,Approved
11571,2972,2017-06-02,False,Approved
11572,1267,2017-03-25,True,Approved
11573,3387,2017-10-09,True,Approved
11574,802,2017-05-11,True,Approved
11575,2571,2017-04-20,False,Approved
11576,3072,2017-10-24,False,Approved
11577,1039,2017-06-21,False,Approved
11578,2149,2017-06-10,False,Approved
11579,2213,2017-04-07,True,Approved
11580,2933,2017-02-10,True,Approved
11581,1598,2017-07-13,True,Approved
11582,2703,2017-08-19,False,Approved
11583,3296,2017-08-14,False,Approved
11584,3065,2017-01-28,True,Approved
11585,3436,2017-12-08,True,Approved
11586,3111,2017-07-21,True,Approved
11587,64,2017-01-21,True,Approved
11588,1490,2017-10-17,True,Approved
11589,534,2017-05-15,True,Approved
11590,1530,2017-02-15,False,Approved
11591,286,2017-08-15,True,Cancelled
11592,944,2017-06-17,True,Approved
14795,2301,2017-12-14,"",Approved
11593,3335,2017-12-20,False,Approved
11594,516,2017-07-10,False,Approved
11595,2485,2017-12-26,False,Approved
11596,2916,2017-03-05,False,Approved
11597,2140,2017-06-14,True,Approved
11598,1432,2017-04-07,False,Approved
11599,1396,2017-04-16,True,Approved
11600,348,2017-08-27,True,Approved
11601,2800,2017-02-12,False,Approved
11602,2282,2017-05-10,True,Approved
11603,1748,2017-02-01,False,Approved
